date,year,week,month,y_raw,y_log,suppression_flag_filled,post_covid,temp_z,ah_z,hko_temp_norm,hko_ah_norm
2019-08-25,2019.0,35.0,8,0.000586,-7.4421907683872615,0,0,1.1604249409592267,1.277612375644155,28.8,23.6
2019-09-01,2019.0,36.0,9,0.000656,-7.329349769020185,0,0,0.9484673985984521,0.8703996923369419,27.8,21.531
2019-09-08,2019.0,37.0,9,0.000805,-7.124668280545711,0,0,0.9484673985984521,0.8703996923369419,27.8,21.531
2019-09-15,2019.0,38.0,9,0.0007722,-7.166266974134138,0,0,0.9484673985984521,0.8703996923369419,27.8,21.531
2019-09-22,2019.0,39.0,9,0.0003723999999999,-7.895542012561631,0,0,0.9484673985984521,0.8703996923369419,27.8,21.531
2019-09-29,2019.0,40.0,9,0.0004737999999999,-7.6547252662398,0,0,0.9484673985984521,0.8703996923369419,27.8,21.531
2019-10-06,2019.0,41.0,10,0.0002819999999999,-8.173603487026515,0,0,0.43976929693259253,-0.03003434639215283,25.4,16.956
2019-10-13,2019.0,42.0,10,0.0002448,-8.315069007326104,0,0,0.43976929693259253,-0.03003434639215283,25.4,16.956
2019-10-20,2019.0,43.0,10,0.0003717,-7.897423480661068,0,0,0.43976929693259253,-0.03003434639215283,25.4,16.956
2019-10-27,2019.0,44.0,10,0.0005053,-7.590358245666411,0,0,0.43976929693259253,-0.03003434639215283,25.4,16.956
2019-11-03,2019.0,45.0,11,0.0003519,-7.952163513636735,0,0,-0.40806087251050593,-0.7846275932746336,21.4,13.122
2019-11-10,2019.0,46.0,11,0.0003239999999999,-8.034767042172254,0,0,-0.40806087251050593,-0.7846275932746336,21.4,13.122
2019-11-17,2019.0,47.0,11,0.0002826,-8.171478087713847,0,0,-0.40806087251050593,-0.7846275932746336,21.4,13.122
2019-11-24,2019.0,48.0,11,0.0003096999999999,-8.07990647098544,0,0,-0.40806087251050593,-0.7846275932746336,21.4,13.122
2019-12-01,2019.0,49.0,12,0.0005639999999999,-7.480456306466393,0,0,-1.171108025009294,-1.276864867779872,17.8,10.621
2019-12-08,2019.0,50.0,12,0.000795,-7.1371684433099425,0,0,-1.171108025009294,-1.276864867779872,17.8,10.621
2019-12-15,2019.0,51.0,12,0.0012012,-6.724434221855099,0,0,-1.171108025009294,-1.276864867779872,17.8,10.621
2019-12-22,2019.0,52.0,12,0.002064,-6.183109431362821,0,0,-1.171108025009294,-1.276864867779872,17.8,10.621
2019-12-29,2020.0,1.0,12,0.0042434999999999,-5.462366878554566,0,0,-1.171108025009294,-1.276864867779872,17.8,10.621
2020-01-05,2020.0,2.0,1,0.0107176999999999,-4.535858698597921,0,0,-1.489044338550456,-1.3475218775948983,16.3,10.262
2020-01-12,2020.0,3.0,1,0.0104139,-4.564613826745763,0,0,-1.489044338550456,-1.3475218775948983,16.3,10.262
2020-01-19,2020.0,4.0,1,0.0125691999999999,-4.376505902001192,0,0,-1.489044338550456,-1.3475218775948983,16.3,10.262
2020-01-26,2020.0,5.0,1,0.0063764999999999,-5.055135921497335,0,0,-1.489044338550456,-1.3475218775948983,16.3,10.262
2020-02-02,2020.0,6.0,2,0.0011886,-6.734979135031714,0,0,-1.3194783046618361,-1.0761123607845329,17.1,11.641
2020-02-09,2020.0,7.0,2,0.0003553,-7.942548054937292,0,0,-1.3194783046618361,-1.0761123607845329,17.1,11.641
2020-02-16,2020.0,8.0,2,4.92e-05,-9.919616934466012,0,0,-1.3194783046618361,-1.0761123607845329,17.1,11.641
2020-02-23,2020.0,9.0,2,6.12e-05,-9.701363368445994,0,0,-1.3194783046618361,-1.0761123607845329,17.1,11.641
2020-03-01,2020.0,10.0,3,1.87e-05,-10.886987034103733,0,0,-0.8107802029959774,-0.6592556844942109,19.5,13.759
2020-03-08,2020.0,11.0,3,4.94e-05,-9.915560133770397,0,0,-0.8107802029959774,-0.6592556844942109,19.5,13.759
2020-03-15,2020.0,12.0,3,7.2e-05,-9.53884443894822,0,0,-0.8107802029959774,-0.6592556844942109,19.5,13.759
2020-03-22,2020.0,13.0,3,1.92e-05,-10.860600278930539,0,0,-0.8107802029959774,-0.6592556844942109,19.5,13.759
2020-03-29,2020.0,14.0,3,0.0016512236363637,-6.406238668121236,1,0,-0.8107802029959774,-0.6592556844942109,19.5,13.759
2020-04-05,2020.0,15.0,4,0.0046114472727273,-5.37921352921979,1,0,-0.0053415420250336985,0.04849531075602415,23.3,17.355
2020-04-12,2020.0,16.0,4,0.0,-13.815510557964274,1,0,-0.0053415420250336985,0.04849531075602415,23.3,17.355
2020-04-19,2020.0,17.0,4,0.0,-13.815510557964274,1,0,-0.0053415420250336985,0.04849531075602415,23.3,17.355
2020-04-26,2020.0,18.0,4,0.0,-13.815510557964274,1,0,-0.0053415420250336985,0.04849531075602415,23.3,17.355
2020-05-03,2020.0,19.0,5,0.0,-13.815510557964274,1,0,0.6517268392933672,0.7011377746742051,26.4,20.671
2020-05-10,2020.0,20.0,5,0.0,-13.815510557964274,1,0,0.6517268392933672,0.7011377746742051,26.4,20.671
2020-05-17,2020.0,21.0,5,0.0,-13.815510557964274,1,0,0.6517268392933672,0.7011377746742051,26.4,20.671
2020-05-24,2020.0,22.0,5,0.0,-13.815510557964274,1,0,0.6517268392933672,0.7011377746742051,26.4,20.671
2020-05-31,2020.0,23.0,5,0.0,-13.815510557964274,1,0,0.6517268392933672,0.7011377746742051,26.4,20.671
2020-06-07,2020.0,24.0,6,0.0,-13.815510557964274,1,0,1.096837678250994,1.2018381450625806,28.5,23.215
2020-06-14,2020.0,25.0,6,0.0,-13.815510557964274,1,0,1.096837678250994,1.2018381450625806,28.5,23.215
2020-06-21,2020.0,26.0,6,0.0,-13.815510557964274,1,0,1.096837678250994,1.2018381450625806,28.5,23.215
2020-06-28,2020.0,27.0,6,0.0,-13.815510557964274,1,0,1.096837678250994,1.2018381450625806,28.5,23.215
2020-07-05,2020.0,28.0,7,0.0,-13.815510557964274,1,0,1.2240122036674592,1.3543706871423724,29.1,23.99
2020-07-12,2020.0,29.0,7,0.0,-13.815510557964274,1,0,1.2240122036674592,1.3543706871423724,29.1,23.99
2020-07-19,2020.0,30.0,7,0.0,-13.815510557964274,1,0,1.2240122036674592,1.3543706871423724,29.1,23.99
2020-07-26,2020.0,31.0,7,0.0,-13.815510557964274,1,0,1.2240122036674592,1.3543706871423724,29.1,23.99
2020-08-02,2020.0,32.0,8,0.0,-13.815510557964274,1,0,1.1604249409592267,1.277612375644155,28.8,23.6
2020-08-09,2020.0,33.0,8,0.0,-13.815510557964274,1,0,1.1604249409592267,1.277612375644155,28.8,23.6
2020-08-16,2020.0,34.0,8,0.0,-13.815510557964274,1,0,1.1604249409592267,1.277612375644155,28.8,23.6
2020-08-23,2020.0,35.0,8,0.0,-13.815510557964274,1,0,1.1604249409592267,1.277612375644155,28.8,23.6
2020-08-30,2020.0,36.0,8,0.0,-13.815510557964274,1,0,1.1604249409592267,1.277612375644155,28.8,23.6
