date,year,week,month,season,epi_year,ili_plus,ili_plus_imputed,ili_plus_model,suppression_flag,covid_suppressed,ili_fmc,pos_pct_all,pos_count_H1,pos_count_H3,pos_count_B,pos_count_all,pos_pct_H1,pos_pct_H3,h1n1_frac,h3_frac,b_frac,dominant_strain,flunet_H1N1_count,flunet_H3_count,flunet_B_count,flunet_pos_total,flunet_specimens,flunet_positivity,rsv_count,metapneumo,hko_temp_norm,hko_rh_norm,hko_ah_norm,temp_z,ah_z,school_outbreaks,institution_outbreaks,admit_rate_0_5,admit_rate_6_11,admit_rate_12_17,admit_rate_18_49,admit_rate_50_64,admit_rate_65plus,admit_rate_all,severe_0_17,severe_18_49,severe_50_64,severe_65plus,kg_fever_pct,rche_fever_pct,aed_ili_rate,cmp_ili_rate,data_source,hko_source
2017-01-01,2017.0,1.0,1,winter,2016.0,0.00251126,,0.00251126,,False,40.9,0.0614,212.0,8.0,232.0,0.0032,0.0561,0.0021,66250.0,2500.0,72500.0,Influenza_B,11.0,211.0,8.0,231.0,3775.0,0.06119205298013245,75.0,,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,1.0,1.0,1.094,0.203,0.091,0.053,0.051,0.337,0.156,,,,,0.0049,0.0013,164.1,1.78,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-01-08,2017.0,2.0,1,winter,2016.0,0.0026967500000000004,,0.0026967500000000004,,False,33.5,0.0805,279.0,22.0,322.0,0.0053,0.0698,0.0055,52641.50943396227,4150.943396226415,60754.71698113208,Influenza_B,21.0,279.0,22.0,323.0,3999.0,0.08077019254813704,81.0,,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,6.0,1.0,1.272,0.523,0.03,0.044,0.056,0.354,0.176,,,,,0.0058,0.0008,154.7,1.91,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-01-15,2017.0,3.0,1,winter,2016.0,0.0031992799999999997,,0.0031992799999999997,,False,39.4,0.0812,288.0,3.0,307.0,0.0042,0.0762,0.0008,68571.42857142858,714.2857142857143,73095.2380952381,Influenza_B,16.0,288.0,3.0,307.0,3781.0,0.08119545093890505,96.0,,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,3.0,3.0,1.183,0.435,0.061,0.062,0.084,0.469,0.203,,,,,0.007,0.001,150.9,1.6,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-01-22,2017.0,4.0,1,winter,2016.0,0.0035032199999999996,,0.0035032199999999996,,False,39.9,0.0878,261.0,19.0,304.0,0.0069,0.0753,0.0055,37826.086956521736,2753.623188405797,44057.97101449275,Influenza_B,24.0,261.0,19.0,304.0,3463.0,0.08778515737799596,87.0,,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,1.0,4.0,0.976,0.348,0.121,0.041,0.107,0.387,0.175,,,,,0.0063,0.001,175.1,1.28,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-01-29,2017.0,5.0,1,winter,2016.0,0.00239131,,0.00239131,,False,28.1,0.0851,320.0,20.0,375.0,0.0079,0.0726,0.0045,40506.32911392405,2531.645569620253,47468.35443037974,Influenza_B,35.0,320.0,20.0,375.0,4405.0,0.0851305334846765,133.0,,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,,,1.006,0.319,0.0,0.041,0.073,0.486,0.177,,,,,,0.001,184.4,1.02,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-02-05,2017.0,6.0,2,winter,2016.0,0.00423963,,0.00423963,,False,48.9,0.0867,317.0,14.0,356.0,0.0061,0.0772,0.0034,51967.21311475409,2295.0819672131147,58360.65573770492,Influenza_B,25.0,317.0,14.0,356.0,4104.0,0.08674463937621832,116.0,,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,1.0,0.0,1.183,0.406,0.121,0.036,0.084,0.593,0.212,,,,,0.0044,0.0009,156.1,1.89,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-02-12,2017.0,7.0,2,winter,2016.0,0.0050848,,0.0050848,,False,56.0,0.0908,342.0,22.0,382.0,0.0043,0.0813,0.0052,79534.88372093023,5116.279069767442,88837.20930232559,Influenza_B,18.0,342.0,22.0,382.0,4209.0,0.09075789973865526,73.0,,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,10.0,3.0,1.183,0.406,0.212,0.038,0.095,0.626,0.226,,,,,0.0078,0.0016,159.7,2.07,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-02-19,2017.0,8.0,2,winter,2016.0,0.004743659999999999,,0.004743659999999999,,False,51.9,0.0914,345.0,28.0,395.0,0.0051,0.0798,0.0065,67647.05882352941,5490.196078431372,77450.98039215685,Influenza_B,22.0,347.0,28.0,397.0,4323.0,0.09183437427712236,96.0,,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,11.0,8.0,1.331,0.494,0.243,0.038,0.084,0.626,0.235,0.0,0.0,0.0,1.0,0.0081,0.0011,157.4,2.0,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-02-26,2017.0,9.0,2,winter,2016.0,0.0050358,,0.0050358,,False,54.5,0.0924,329.0,20.0,379.0,0.0073,0.0802,0.0049,45068.49315068493,2739.72602739726,51917.808219178085,Influenza_B,30.0,327.0,20.0,377.0,4101.0,0.09192879785418191,95.0,,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,18.0,5.0,1.124,0.552,0.243,0.027,0.079,0.658,0.227,1.0,2.0,3.0,9.0,0.0097,0.001,173.0,2.32,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-03-05,2017.0,10.0,3,winter,2016.0,0.00492894,,0.00492894,,False,59.1,0.0834,308.0,28.0,352.0,0.0038,0.073,0.0066,81052.63157894737,7368.421052631579,92631.57894736843,Influenza_B,16.0,308.0,28.0,353.0,4222.0,0.08360966366650877,87.0,,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,9.0,2.0,1.035,0.494,0.243,0.027,0.112,0.519,0.206,0.0,1.0,2.0,11.0,0.0078,0.0008,169.7,2.04,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-03-12,2017.0,11.0,3,winter,2016.0,0.00425292,,0.00425292,,False,58.1,0.0732,255.0,31.0,305.0,0.0046,0.0612,0.0074,55434.782608695656,6739.130434782609,66304.34782608696,Influenza_B,19.0,255.0,31.0,305.0,4167.0,0.07319414446844252,96.0,,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,5.0,0.0,1.035,0.348,0.152,0.059,0.067,0.346,0.17,0.0,0.0,1.0,3.0,0.0092,0.0008,166.7,1.01,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-03-19,2017.0,12.0,3,winter,2016.0,0.00391571,,0.00391571,,False,55.7,0.0703,220.0,31.0,288.0,0.009,0.0537,0.0076,24444.444444444445,3444.444444444445,32000.000000000004,Influenza_B,37.0,220.0,31.0,288.0,4095.0,0.07032967032967033,79.0,,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,5.0,2.0,0.887,0.348,0.091,0.03,0.101,0.346,0.156,0.0,0.0,1.0,5.0,0.0076,0.001,169.9,2.58,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-03-26,2017.0,13.0,3,winter,2016.0,0.0024797599999999997,,0.0024797599999999997,,False,44.6,0.0556,150.0,44.0,229.0,0.0085,0.0364,0.0107,17647.05882352941,5176.470588235294,26941.176470588234,Influenza_B,35.0,150.0,44.0,229.0,4116.0,0.05563654033041788,84.0,,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,7.0,4.0,0.621,0.174,0.03,0.018,0.084,0.288,0.114,1.0,0.0,3.0,13.0,0.0077,0.001,175.9,1.33,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-04-02,2017.0,14.0,4,winter,2016.0,0.00314657,,0.00314657,,False,56.9,0.0553,154.0,37.0,226.0,0.0086,0.0377,0.0091,17906.976744186046,4302.325581395349,26279.06976744186,Influenza_B,35.0,154.0,37.0,226.0,4084.0,0.05533790401567091,97.0,,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,6.0,1.0,0.739,0.319,0.03,0.044,0.079,0.288,0.137,3.0,0.0,1.0,4.0,0.0083,0.0007,186.2,0.91,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-04-09,2017.0,15.0,4,winter,2016.0,0.0024500000000000004,,0.0024500000000000004,,False,39.2,0.0625,124.0,46.0,200.0,0.0094,0.0387,0.0144,13191.489361702128,4893.617021276596,21276.59574468085,Influenza_B,37.0,196.0,59.0,292.0,4473.0,0.06528057232282584,91.0,,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,1.0,3.0,0.887,0.232,0.03,0.038,0.022,0.255,0.118,0.0,0.0,2.0,4.0,0.0065,0.0013,171.5,1.04,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-04-16,2017.0,16.0,4,winter,2016.0,0.002528,,0.002528,,False,31.6,0.08,244.0,68.0,396.0,0.017,0.0493,0.0137,14352.941176470587,3999.9999999999995,23294.11764705882,Influenza_B,77.0,172.0,55.0,304.0,3680.0,0.08260869565217391,102.0,,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,0.0,1.0,0.828,0.174,0.121,0.053,0.146,0.313,0.162,,,,,0.0088,0.0011,166.1,2.02,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-04-23,2017.0,17.0,4,winter,2016.0,0.0049401,,0.0049401,,False,49.9,0.099,224.0,39.0,391.0,0.0324,0.0567,0.0099,6913.580246913581,1203.7037037037037,12067.901234567902,Influenza_B,128.0,224.0,39.0,391.0,3948.0,0.09903748733535968,98.0,,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,2.0,2.0,1.39,0.29,0.212,0.036,0.107,0.387,0.192,,,,,0.0054,0.0008,156.4,0.83,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-04-30,2017.0,18.0,4,winter,2016.0,0.0057072600000000005,,0.0057072600000000005,,False,54.2,0.1053,238.0,51.0,434.0,0.0352,0.0578,0.0124,6761.363636363636,1448.8636363636363,12329.545454545454,Influenza_B,145.0,238.0,51.0,434.0,4123.0,0.10526315789473684,77.0,,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,5.0,2.0,1.42,0.61,0.212,0.053,0.123,0.609,0.257,0.0,0.0,1.0,5.0,0.0076,0.001,169.6,1.55,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-05-07,2017.0,19.0,5,summer,2016.0,0.0060231600000000005,,0.0060231600000000005,,False,50.7,0.1188,314.0,54.0,494.0,0.0303,0.0755,0.013,10363.036303630362,1782.1782178217823,16303.630363036304,Influenza_B,126.0,314.0,54.0,494.0,4155.0,0.11889290012033694,81.0,,26.4,83,20.671,0.644725165470302,0.6942720752617799,8.0,7.0,1.863,0.581,0.243,0.077,0.213,0.741,0.331,1.0,0.0,6.0,5.0,0.0072,0.0009,166.9,1.84,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-05-14,2017.0,20.0,5,summer,2016.0,0.007474940000000001,,0.007474940000000001,,False,55.7,0.1342,421.0,40.0,586.0,0.0286,0.0964,0.0092,14720.27972027972,1398.6013986013986,20489.51048951049,Influenza_B,125.0,421.0,40.0,586.0,4366.0,0.1342189647274393,89.0,,26.4,83,20.671,0.644725165470302,0.6942720752617799,19.0,8.0,1.893,0.464,0.182,0.101,0.264,1.029,0.395,2.0,1.0,6.0,7.0,0.008,0.0014,179.3,1.52,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-05-21,2017.0,21.0,5,summer,2016.0,0.00711708,,0.00711708,,False,50.8,0.1401,471.0,52.0,618.0,0.0215,0.1068,0.0118,21906.97674418605,2418.604651162791,28744.18604651163,Influenza_B,95.0,471.0,52.0,618.0,4412.0,0.14007252946509519,68.0,,26.4,83,20.671,0.644725165470302,0.6942720752617799,17.0,6.0,2.011,0.871,0.364,0.08,0.208,1.095,0.415,1.0,3.0,3.0,10.0,0.0059,0.0021,179.7,1.61,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-05-28,2017.0,22.0,5,summer,2016.0,0.008693639999999999,,0.008693639999999999,,False,55.8,0.1558,566.0,58.0,731.0,0.0228,0.1207,0.0124,24824.56140350877,2543.859649122807,32061.403508771928,Influenza_B,107.0,566.0,58.0,731.0,4692.0,0.15579710144927536,65.0,,26.4,83,20.671,0.644725165470302,0.6942720752617799,17.0,12.0,2.159,0.61,0.212,0.071,0.297,1.169,0.433,4.0,0.0,2.0,12.0,0.009,0.0017,183.8,1.89,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-06-04,2017.0,23.0,6,summer,2016.0,0.006671580000000001,,0.006671580000000001,,False,44.3,0.1506,540.0,35.0,671.0,0.0215,0.1212,0.0079,25116.279069767443,1627.906976744186,31209.302325581397,Influenza_B,96.0,540.0,35.0,671.0,4455.0,0.1506172839506173,61.0,,28.5,83,23.215,1.0924193169739602,1.1964272426378888,10.0,9.0,1.568,0.494,0.091,0.101,0.258,1.144,0.395,1.0,0.0,4.0,13.0,0.0073,0.0013,165.5,1.85,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-06-11,2017.0,24.0,6,summer,2016.0,0.0083018,,0.0083018,,False,51.5,0.1612,596.0,38.0,714.0,0.0181,0.1346,0.0086,32928.176795580104,2099.4475138121547,39447.51381215469,Influenza_B,80.0,596.0,38.0,714.0,4429.0,0.16121020546398734,81.0,,28.5,83,23.215,1.0924193169739602,1.1964272426378888,6.0,10.0,1.775,0.523,0.091,0.124,0.213,1.457,0.457,1.0,0.0,2.0,14.0,0.0076,0.0013,165.3,2.0,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-06-18,2017.0,25.0,6,summer,2016.0,0.01178088,,0.01178088,,False,57.3,0.2056,820.0,35.0,913.0,0.0131,0.1846,0.0079,62595.419847328245,2671.7557251908397,69694.65648854962,Influenza_B,58.0,820.0,35.0,913.0,4441.0,0.20558432785408692,79.0,,28.5,83,23.215,1.0924193169739602,1.1964272426378888,24.0,6.0,2.81,1.045,0.243,0.171,0.303,2.107,0.686,0.0,1.0,4.0,16.0,0.0077,0.0009,178.5,1.85,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-06-25,2017.0,26.0,6,summer,2016.0,0.021044709999999998,,0.021044709999999998,,False,67.3,0.3127,1414.0,34.0,1527.0,0.0162,0.2896,0.007,87283.95061728396,2098.7654320987654,94259.25925925927,Influenza_B,79.0,1414.0,34.0,1527.0,4883.0,0.3127175916444809,113.0,,28.5,83,23.215,1.0924193169739602,1.1964272426378888,18.0,22.0,5.856,1.655,0.395,0.278,0.533,3.58,1.207,0.0,2.0,5.0,26.0,0.0103,0.0016,199.9,1.75,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-07-02,2017.0,27.0,7,summer,2017.0,0.02129478,,0.02129478,,False,59.8,0.3561,2026.0,68.0,2191.0,0.0158,0.3293,0.0111,128227.84810126582,4303.79746835443,138670.88607594935,Influenza_B,97.0,2026.0,68.0,2191.0,6156.0,0.355912930474334,167.0,,29.1,83,23.99,1.2203319316892913,1.3494029716931104,18.0,24.0,6.892,1.568,0.334,0.234,0.471,4.666,1.391,0.0,3.0,11.0,25.0,0.0092,0.0015,207.6,2.15,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-07-09,2017.0,28.0,7,summer,2017.0,0.026586449999999998,,0.026586449999999998,,False,65.5,0.4059,2560.0,73.0,2741.0,0.016,0.3791,0.0108,160000.0,4562.5,171312.5,Influenza_B,108.0,2560.0,73.0,2741.0,6750.0,0.4060740740740741,201.0,,29.1,83,23.99,1.2203319316892913,1.3494029716931104,11.0,33.0,9.139,1.393,0.607,0.307,0.875,6.395,1.913,3.0,1.0,9.0,62.0,0.0089,0.002,231.2,2.1,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-07-16,2017.0,29.0,7,summer,2017.0,0.029605000000000003,,0.029605000000000003,,False,76.4,0.3875,2496.0,52.0,2650.0,0.0149,0.365,0.0076,167516.77852348992,3489.93288590604,177852.3489932886,Influenza_B,102.0,2496.0,52.0,2650.0,6839.0,0.3874835502266413,271.0,,29.1,83,23.99,1.2203319316892913,1.3494029716931104,1.0,40.0,7.335,1.103,0.486,0.272,0.69,6.197,1.718,4.0,4.0,12.0,49.0,0.0125,0.0019,231.8,2.93,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-07-23,2017.0,30.0,7,summer,2017.0,0.025607880000000003,,0.025607880000000003,,False,72.4,0.3537,2326.0,34.0,2402.0,0.0062,0.3425,0.005,375161.29032258067,5483.870967741936,387419.3548387097,Influenza_B,42.0,2326.0,34.0,2402.0,6791.0,0.35370343101163304,301.0,,29.1,83,23.99,1.2203319316892913,1.3494029716931104,1.0,38.0,4.939,1.161,0.364,0.284,0.656,5.679,1.518,1.0,5.0,5.0,61.0,,0.0012,230.8,2.56,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-07-30,2017.0,31.0,7,summer,2017.0,0.01612836,,0.01612836,,False,63.9,0.2524,1391.0,37.0,1449.0,0.0037,0.2423,0.0064,375945.9459459459,10000.0,391621.6216216216,Influenza_B,21.0,1391.0,37.0,1449.0,5742.0,0.25235109717868337,299.0,,29.1,83,23.99,1.2203319316892913,1.3494029716931104,2.0,13.0,3.461,0.377,0.091,0.148,0.353,3.226,0.863,1.0,1.0,8.0,48.0,,0.0015,174.6,2.05,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-08-06,2017.0,32.0,8,summer,2017.0,0.0101403,,0.0101403,,False,57.0,0.1779,852.0,32.0,907.0,0.0045,0.1671,0.0063,189333.33333333334,7111.111111111111,201555.55555555556,Influenza_B,23.0,852.0,32.0,907.0,5099.0,0.17787801529711708,358.0,,28.8,83,23.6,1.1563756243316259,1.2724216370717736,0.0,12.0,2.07,0.494,0.091,0.106,0.252,2.025,0.564,0.0,2.0,6.0,57.0,0.0058,0.0009,153.2,1.9,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-08-13,2017.0,33.0,8,summer,2017.0,0.00678576,,0.00678576,,False,53.6,0.1266,489.0,45.0,581.0,0.0102,0.1065,0.0098,47941.17647058823,4411.764705882352,56960.78431372549,Influenza_B,47.0,489.0,45.0,581.0,4590.0,0.12657952069716777,341.0,,28.8,83,23.6,1.1563756243316259,1.2724216370717736,0.0,7.0,1.508,0.348,0.121,0.089,0.14,1.317,0.381,0.0,3.0,5.0,23.0,0.0047,0.0011,137.2,1.85,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-08-20,2017.0,34.0,8,summer,2017.0,0.00464424,,0.00464424,,False,52.3,0.0888,299.0,50.0,374.0,0.0059,0.071,0.0119,50677.96610169492,8474.57627118644,63389.83050847458,Influenza_B,25.0,299.0,50.0,374.0,4214.0,0.08875177978168011,395.0,,28.8,83,23.6,1.1563756243316259,1.2724216370717736,0.0,2.0,1.035,0.174,0.061,0.038,0.118,0.626,0.207,0.0,1.0,0.0,18.0,,0.0013,137.1,1.95,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-08-27,2017.0,35.0,8,summer,2017.0,0.00179832,,0.00179832,,False,38.1,0.0472,121.0,43.0,181.0,0.0044,0.0316,0.0112,27500.0,9772.727272727272,41136.36363636363,Influenza_B,17.0,121.0,43.0,181.0,3835.0,0.04719687092568448,323.0,,28.8,83,23.6,1.1563756243316259,1.2724216370717736,0.0,2.0,0.769,0.116,0.091,0.038,0.084,0.428,0.153,0.0,2.0,0.0,13.0,0.0051,0.001,123.5,0.83,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-09-03,2017.0,36.0,9,summer,2017.0,0.001498,,0.001498,,False,42.8,0.035,69.0,38.0,132.0,0.0066,0.0183,0.0101,10454.545454545454,5757.575757575758,20000.0,Influenza_B,25.0,69.0,38.0,132.0,3774.0,0.034976152623211444,375.0,,27.8,80,21.531,0.9431879331394077,0.8640257875037034,0.0,3.0,0.444,0.145,0.091,0.027,0.073,0.346,0.118,,,,,0.0042,0.0012,127.6,1.7,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-09-10,2017.0,37.0,9,summer,2017.0,0.00169476,,0.00169476,,False,48.7,0.0348,57.0,59.0,141.0,0.0062,0.0141,0.0146,9193.548387096775,9516.129032258064,22741.93548387097,Influenza_B,25.0,57.0,59.0,141.0,4046.0,0.034849233811171526,401.0,,27.8,80,21.531,0.9431879331394077,0.8640257875037034,3.0,3.0,0.473,0.232,0.0,0.036,0.067,0.379,0.127,,,,,0.0083,0.001,147.1,1.71,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-09-17,2017.0,38.0,9,summer,2017.0,0.00123926,,0.00123926,,False,47.3,0.0262,49.0,52.0,108.0,0.0017,0.0119,0.0126,28823.529411764706,30588.23529411765,63529.41176470589,Influenza_B,7.0,49.0,52.0,108.0,4123.0,0.02619451855445064,337.0,,27.8,80,21.531,0.9431879331394077,0.8640257875037034,5.0,0.0,0.532,0.261,0.061,0.021,0.034,0.173,0.085,,,,,0.007,0.0011,156.6,1.8,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-09-24,2017.0,39.0,9,summer,2017.0,0.0008267999999999999,,0.0008267999999999999,,False,42.4,0.0195,22.0,45.0,76.0,0.0023,0.0056,0.0115,9565.217391304348,19565.217391304348,33043.47826086957,Influenza_B,9.0,22.0,45.0,76.0,3898.0,0.019497178040020522,329.0,,27.8,80,21.531,0.9431879331394077,0.8640257875037034,2.0,0.0,0.444,0.203,0.03,0.03,0.022,0.148,0.074,,,,,0.006,0.0011,150.8,0.78,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-10-01,2017.0,40.0,10,summer,2017.0,0.0006067599999999999,,0.0006067599999999999,,False,39.4,0.0154,13.0,32.0,55.0,0.0028,0.0037,0.009,4642.857142857143,11428.57142857143,19642.85714285714,Influenza_B,10.0,13.0,32.0,55.0,3560.0,0.01544943820224719,282.0,,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,1.0,1.0,0.414,0.058,0.061,0.012,0.017,0.14,0.057,,,,,0.0064,0.0014,152.6,0.91,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-10-08,2017.0,41.0,10,summer,2017.0,0.0007275999999999999,,0.0007275999999999999,,False,34.0,0.0214,26.0,49.0,82.0,0.0018,0.0068,0.0128,14444.444444444445,27222.222222222223,45555.555555555555,Influenza_B,7.0,26.0,49.0,82.0,3838.0,0.02136529442417926,259.0,,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,2.0,1.0,0.296,0.203,0.091,0.027,0.011,0.165,0.069,,,,,0.0078,0.0011,143.0,1.2,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-10-15,2017.0,42.0,10,summer,2017.0,0.00082593,,0.00082593,,False,43.7,0.0189,26.0,41.0,69.0,0.0005,0.0071,0.0112,52000.0,82000.0,138000.0,Influenza_B,2.0,26.0,41.0,69.0,3653.0,0.018888584724883657,206.0,,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,1.0,0.0,0.266,0.145,0.03,0.003,0.006,0.082,0.037,,,,,0.0067,0.0009,138.7,1.94,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-10-22,2017.0,43.0,10,summer,2017.0,0.00088621,,0.00088621,,False,40.1,0.0221,17.0,50.0,74.0,0.0021,0.0051,0.0149,8095.238095238095,23809.52380952381,35238.09523809524,Influenza_B,7.0,17.0,50.0,74.0,3348.0,0.022102747909199524,120.0,,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,4.0,0.0,0.325,0.232,0.03,0.012,0.006,0.123,0.054,,,,,0.0086,0.001,148.3,1.03,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-10-29,2017.0,44.0,10,summer,2017.0,0.0008883,,0.0008883,,False,37.8,0.0235,27.0,62.0,98.0,0.0022,0.0065,0.0149,12272.727272727272,28181.81818181818,44545.454545454544,Influenza_B,9.0,27.0,62.0,98.0,4171.0,0.023495564612802684,91.0,,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,1.0,2.0,0.325,0.29,0.0,0.015,0.017,0.099,0.056,,,,,0.0078,0.0009,156.2,1.15,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-11-05,2017.0,45.0,11,winter,2017.0,0.00086724,,0.00086724,,False,43.8,0.0198,21.0,54.0,77.0,0.0005,0.0054,0.0139,42000.0,108000.0,154000.0,Influenza_B,2.0,21.0,54.0,77.0,3891.0,0.019789257260344386,74.0,,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,5.0,1.0,0.266,0.116,0.03,0.012,0.039,0.041,0.041,,,,,0.0075,0.0008,150.5,2.08,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-11-12,2017.0,46.0,11,winter,2017.0,0.00069915,,0.00069915,,False,39.5,0.0177,11.0,48.0,67.0,0.0021,0.0029,0.0127,5238.0952380952385,22857.14285714286,31904.76190476191,Influenza_B,8.0,11.0,48.0,67.0,3780.0,0.017724867724867723,37.0,,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,2.0,0.0,0.207,0.116,0.0,0.012,0.028,0.041,0.034,,,,,0.0063,0.0009,146.1,2.16,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-11-19,2017.0,47.0,11,winter,2017.0,0.0009547200000000002,,0.0009547200000000002,,False,43.2,0.0221,9.0,58.0,81.0,0.0038,0.0025,0.0158,2368.4210526315787,15263.157894736842,21315.78947368421,Influenza_B,14.0,9.0,58.0,81.0,3667.0,0.02208890100899918,30.0,,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,1.0,0.0,0.355,0.319,0.0,0.015,0.028,0.115,0.064,,,,,0.0067,0.0006,144.5,1.33,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-11-26,2017.0,48.0,11,winter,2017.0,0.0009628799999999999,,0.0009628799999999999,,False,35.4,0.0272,23.0,69.0,103.0,0.0029,0.0061,0.0182,7931.034482758621,23793.103448275862,35517.24137931035,Influenza_B,11.0,23.0,69.0,103.0,3792.0,0.027162447257383968,26.0,,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,5.0,0.0,0.503,0.261,0.061,0.012,0.039,0.115,0.072,,,,,0.008,0.0009,149.5,2.28,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-12-03,2017.0,49.0,12,winter,2017.0,0.0011633400000000001,,0.0011633400000000001,,False,41.4,0.0281,15.0,85.0,109.0,0.0023,0.0039,0.0219,6521.739130434783,36956.52173913043,47391.30434782609,Influenza_B,9.0,15.0,85.0,109.0,3882.0,0.028078310149407523,33.0,,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,3.0,1.0,0.532,0.261,0.091,0.015,0.051,0.198,0.092,,,,,0.0072,0.001,156.0,1.96,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-12-10,2017.0,50.0,12,winter,2017.0,0.00145008,,0.00145008,,False,42.4,0.0342,18.0,104.0,140.0,0.0044,0.0044,0.0254,4090.9090909090905,23636.363636363636,31818.181818181816,Influenza_B,18.0,18.0,104.0,140.0,4094.0,0.03419638495359062,17.0,,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,5.0,0.0,0.414,0.29,0.061,0.021,0.067,0.189,0.092,,,,,0.006,0.0009,160.8,0.86,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
